epoch,batch,train_loss,val_loss
17.0,1.0,5.043257236480713,5.7641119956970215
18.0,0.0,4.336821556091309,
18.0,1.0,4.434617042541504,5.642446994781494
19.0,0.0,4.328991413116455,
19.0,1.0,3.893281936645508,5.519111156463623
20.0,0.0,4.085637092590332,
20.0,1.0,3.7777345180511475,5.39411735534668
21.0,0.0,3.727597236633301,
21.0,1.0,3.9364049434661865,5.268855571746826
22.0,0.0,3.809427261352539,
22.0,1.0,3.215060234069824,5.1427483558654785
23.0,0.0,3.3649168014526367,
23.0,1.0,3.5603599548339844,5.017758846282959
24.0,0.0,3.3733251094818115,
24.0,1.0,2.999509572982788,4.895287990570068
25.0,0.0,3.208796739578247,
25.0,1.0,2.8042795658111572,4.776987075805664
26.0,0.0,2.808180332183838,
26.0,1.0,3.0949909687042236,4.660811901092529
27.0,0.0,2.875237226486206,
27.0,1.0,2.475297451019287,4.545360088348389
28.0,0.0,2.8362948894500732,
28.0,1.0,2.0690560340881348,4.43123197555542
29.0,0.0,2.4876112937927246,
29.0,1.0,2.3184022903442383,4.319139003753662
30.0,0.0,2.538212299346924,
30.0,1.0,1.7719188928604126,4.210546970367432
31.0,0.0,2.368712902069092,
31.0,1.0,1.699899673461914,4.1071271896362305
32.0,0.0,1.9916987419128418,
32.0,1.0,2.046809434890747,4.009019374847412
33.0,0.0,1.993059754371643,
33.0,1.0,1.666369915008545,3.913740634918213
34.0,0.0,1.9402388334274292,
34.0,1.0,1.4168320894241333,3.820899248123169
35.0,0.0,1.4830197095870972,
35.0,1.0,1.9787267446517944,3.73160719871521
36.0,0.0,1.4493502378463745,
36.0,1.0,1.7173372507095337,3.644533634185791
37.0,0.0,1.4995592832565308,
37.0,1.0,1.3230626583099365,3.560417890548706
38.0,0.0,1.447973608970642,
38.0,1.0,1.1229084730148315,3.4776833057403564
39.0,0.0,1.3778791427612305,
39.0,1.0,0.9846444725990295,3.3969032764434814
40.0,0.0,1.1167545318603516,
40.0,1.0,1.2376012802124023,3.319809675216675
41.0,0.0,1.2080711126327515,
41.0,1.0,0.8075218796730042,3.244732618331909
42.0,0.0,1.0429887771606445,
42.0,1.0,0.8975926637649536,3.1742489337921143
43.0,0.0,0.9615584015846252,
43.0,1.0,0.844714879989624,3.1071715354919434
44.0,0.0,0.9831379652023315,
44.0,1.0,0.5943300724029541,3.0454249382019043
45.0,0.0,0.8918308019638062,
45.0,1.0,0.5904960036277771,2.9873580932617188
46.0,0.0,0.8058745861053467,
46.0,1.0,0.5940860509872437,2.932492971420288
47.0,0.0,0.8119303584098816,
47.0,1.0,0.4185487926006317,2.8840441703796387
48.0,0.0,0.5416454076766968,
48.0,1.0,0.8096519708633423,2.8381481170654297
49.0,0.0,0.6339219808578491,
49.0,1.0,0.49458521604537964,2.7946343421936035
50.0,0.0,0.4680003523826599,
50.0,1.0,0.705148458480835,2.754096269607544
51.0,0.0,0.5518531203269958,
51.0,1.0,0.429412305355072,2.716057300567627
52.0,0.0,0.5727805495262146,
52.0,1.0,0.29115843772888184,2.6823348999023438
53.0,0.0,0.2821047604084015,
53.0,1.0,0.7724491953849792,2.6517300605773926
54.0,0.0,0.39736026525497437,
54.0,1.0,0.4668973684310913,2.623274564743042
55.0,0.0,0.45630183815956116,
55.0,1.0,0.27248328924179077,2.5979466438293457
56.0,0.0,0.273560494184494,
56.0,1.0,0.5661530494689941,2.5766513347625732
57.0,0.0,0.42465516924858093,
57.0,1.0,0.20481163263320923,2.5563857555389404
58.0,0.0,0.27991610765457153,
58.0,1.0,0.4311998784542084,2.539255380630493
59.0,0.0,0.32463252544403076,
59.0,1.0,0.29117250442504883,2.5221502780914307
60.0,0.0,0.36230745911598206,
60.0,1.0,0.16886155307292938,2.5086355209350586
61.0,0.0,0.24333293735980988,
61.0,1.0,0.3551276624202728,2.4971611499786377
62.0,0.0,0.26514679193496704,
62.0,1.0,0.2721269726753235,2.486847162246704
63.0,0.0,0.30763277411460876,
63.0,1.0,0.15042205154895782,2.4782180786132812
64.0,0.0,0.24591128528118134,
64.0,1.0,0.23424720764160156,2.471081495285034
65.0,0.0,0.2888725996017456,
65.0,1.0,0.11685463786125183,2.4653236865997314
66.0,0.0,0.267183780670166,
66.0,1.0,0.12682625651359558,2.4611518383026123
67.0,0.0,0.1618531048297882,
67.0,1.0,0.30606576800346375,2.456975221633911
68.0,0.0,0.22036387026309967,
68.0,1.0,0.161911278963089,2.4513866901397705
69.0,0.0,0.19475962221622467,
69.0,1.0,0.18473580479621887,2.4473395347595215
70.0,0.0,0.1907709240913391,
70.0,1.0,0.16771548986434937,2.4449410438537598
71.0,0.0,0.20101265609264374,
71.0,1.0,0.12470704317092896,2.4436562061309814
72.0,0.0,0.1162472814321518,
72.0,1.0,0.26931658387184143,2.442720890045166
73.0,0.0,0.16345271468162537,
73.0,1.0,0.15358178317546844,2.4398279190063477
74.0,0.0,0.18818803131580353,
74.0,1.0,0.08523426949977875,2.4377505779266357
75.0,0.0,0.10996964573860168,
75.0,1.0,0.21944311261177063,2.435883045196533
76.0,0.0,0.14851200580596924,
76.0,1.0,0.12471640110015869,2.4322292804718018
77.0,0.0,0.160869762301445,
77.0,1.0,0.08360490202903748,2.4305832386016846
78.0,0.0,0.1563093066215515,
78.0,1.0,0.07574422657489777,2.430009603500366
79.0,0.0,0.11866309493780136,
79.0,1.0,0.13364121317863464,2.429473876953125
80.0,0.0,0.13185623288154602,
80.0,1.0,0.09365944564342499,2.4288856983184814
81.0,0.0,0.07455990463495255,
81.0,1.0,0.1921522617340088,2.427750587463379
82.0,0.0,0.06978839635848999,
82.0,1.0,0.18781602382659912,2.424805164337158
83.0,0.0,0.11517239362001419,
83.0,1.0,0.08603455126285553,2.4208152294158936
84.0,0.0,0.11981506645679474,
84.0,1.0,0.06406088173389435,2.4185492992401123
85.0,0.0,0.11512681096792221,
85.0,1.0,0.06112512946128845,2.4168498516082764
86.0,0.0,0.10139357298612595,
86.0,1.0,0.07688972353935242,2.4163014888763428
87.0,0.0,0.10642867535352707,
87.0,1.0,0.05634570121765137,2.4171581268310547
88.0,0.0,0.06779574602842331,
88.0,1.0,0.12217019498348236,2.418489456176758
89.0,0.0,0.0926222950220108,
89.0,1.0,0.06429009139537811,2.4183764457702637
90.0,0.0,0.09323260933160782,
90.0,1.0,0.05367077887058258,2.419546604156494
91.0,0.0,0.09156491607427597,
91.0,1.0,0.048284515738487244,2.420973539352417
92.0,0.0,0.08033899962902069,
92.0,1.0,0.06222711503505707,2.423369884490967
93.0,0.0,0.08136926591396332,
93.0,1.0,0.05250769853591919,2.4262449741363525
94.0,0.0,0.08157765120267868,
94.0,1.0,0.04488009214401245,2.4290640354156494
95.0,0.0,0.05063515156507492,
95.0,1.0,0.09879285097122192,2.4326319694519043
96.0,0.0,0.07745873183012009,
96.0,1.0,0.03963933885097504,2.434011697769165
97.0,0.0,0.0727374330163002,
97.0,1.0,0.042464181780815125,2.435045003890991
98.0,0.0,0.049656711518764496,
98.0,1.0,0.08148983120918274,2.435772180557251
99.0,0.0,0.06927471607923508,
99.0,1.0,0.03748810291290283,2.4347105026245117
99.0,1.0,0.03748810291290283,1.936841607093811
